번호,상호,주소,기간,휘발유,동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 11월 2주,1518.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 11월 3주,1518.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 11월 4주,1518.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 12월 1주,1520.86,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 12월 2주,1533.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 12월 3주,1538.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2019년 12월 4주,1540.86,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 01월 1주,1558.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 01월 2주,1558.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 01월 3주,1558.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 01월 4주,1558.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 01월 5주,1558.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 02월 1주,1558.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 02월 2주,1549.43,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 02월 3주,1538.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 02월 4주,1538.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 03월 1주,1526.57,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 03월 2주,1506.14,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 03월 3주,1486.57,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 03월 4주,1449.43,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 04월 1주,1413.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 04월 2주,1378.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 04월 3주,1343.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 04월 4주,1333.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 04월 5주,1308.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 05월 1주,1286.57,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 05월 2주,1275.14,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 05월 3주,1258.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 05월 4주,1266.57,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 06월 1주,1278.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 06월 2주,1303.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 06월 3주,1323.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 06월 4주,1338.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 07월 1주,1352.29,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 07월 2주,1358.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 07월 3주,1358.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 07월 4주,1358.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 07월 5주,1358.29,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 08월 1주,1359.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 08월 2주,1359.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 08월 3주,1359.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 08월 4주,1364.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 09월 1주,1379.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 09월 2주,1379.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 09월 3주,1379.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 09월 4주,1370.43,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 09월 5주,1359.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 10월 1주,1359.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 10월 2주,1354.71,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 10월 3주,1349.0,비아동
A0020255,첨단현대주유소,광주 광산구 비아동원촌길 89 (비아동),2020년 10월 4주,1344.71,비아동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 11월 1주,1486.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 11월 2주,1486.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 11월 3주,1486.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 11월 4주,1490.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 12월 1주,1497.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 12월 2주,1511.29,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 12월 3주,1521.29,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2019년 12월 4주,1532.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 01월 1주,1544.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 01월 2주,1557.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 01월 3주,1557.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 01월 4주,1557.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 01월 5주,1551.29,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 02월 1주,1547.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 02월 2주,1529.86,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 02월 3주,1499.86,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 02월 4주,1497.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 03월 1주,1480.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 03월 2주,1467.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 03월 3주,1466.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 03월 4주,1424.86,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 04월 1주,1366.14,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 04월 2주,1321.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 04월 3주,1317.57,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 04월 4주,1288.43,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 04월 5주,1277.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 05월 1주,1248.86,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 05월 2주,1240.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 05월 3주,1228.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 05월 4주,1236.57,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 06월 1주,1265.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 06월 2주,1292.14,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 06월 3주,1320.71,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 06월 4주,1325.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 07월 1주,1334.29,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 07월 2주,1338.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 07월 3주,1338.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 07월 4주,1345.14,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 07월 5주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 08월 1주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 08월 2주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 08월 3주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 08월 4주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 09월 1주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 09월 2주,1348.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 09월 3주,1312.29,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 09월 4주,1298.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 09월 5주,1298.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 10월 1주,1298.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 10월 2주,1305.14,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 10월 3주,1298.0,우산동
A0020638,마트몰(주)송헌지점,광주 광산구 사암로 104 (우산동),2020년 10월 4주,1298.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 11월 1주,1482.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 11월 2주,1482.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 11월 3주,1482.86,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 11월 4주,1485.14,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 12월 1주,1497.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 12월 2주,1517.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 12월 3주,1527.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2019년 12월 4주,1529.29,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 01월 1주,1540.71,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 01월 2주,1546.14,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 01월 3주,1549.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 01월 4주,1549.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 01월 5주,1540.43,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 02월 1주,1521.29,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 02월 2주,1511.57,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 02월 3주,1498.43,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 02월 4주,1482.71,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 03월 1주,1469.86,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 03월 2주,1457.0,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 03월 3주,1438.43,우산동
A0020473,크로바주유소,광주 광산구 사암로 127 (우산동),2020년 03월 4주,1408.43,우산동
